"","X","Month","Longitude","Latitude","hours","minutes","crime"
"6699",6699,2014-09-22,81.616923,25.404521,0,21,"Pick"
"6700",6700,2011-08-19,81.612883,25.404218,5,56,"Robery"
"6701",6701,2008-12-03,81.612883,25.404218,16,57,"Hit And Run"
"6702",6702,2015-05-20,81.617599,25.404563,9,8,"Pick"
"6703",6703,2012-05-27,81.616923,25.404521,14,5,"Murder"
"6704",6704,2013-05-16,81.62095,25.404689,6,53,"Chain"
"6705",6705,2012-09-09,81.620313,25.402976,5,39,"Kidnap"
"6706",6706,2015-06-26,81.612883,25.404218,4,42,"Violence and Offence"
"6707",6707,2013-06-27,81.612883,25.404218,2,56,"Murder"
"6708",6708,2014-12-15,81.620313,25.402976,6,3,"Chain"
"6709",6709,2005-08-11,81.612883,25.404218,3,48,"Pick"
"6710",6710,2011-01-08,81.618501,25.403914,7,3,"Kidnap"
"6711",6711,2012-08-12,81.619921,25.403,17,32,"Kidnap"
"6712",6712,2011-03-06,81.620313,25.402976,11,19,"Hit And Run"
"6713",6713,2015-10-29,81.614881,25.403704,10,14,"Pick"
"6714",6714,2005-07-21,81.620313,25.402976,21,4,"Robery"
"6715",6715,2010-05-21,81.619429,25.403472,6,2,"Hit And Run"
"6716",6716,2015-02-09,81.618501,25.403914,10,13,"Rape"
"6717",6717,2010-06-11,81.618501,25.403914,6,28,"Chain"
"6718",6718,2008-08-18,81.619429,25.403472,3,35,"Kidnap"
"6719",6719,2006-04-27,81.612883,25.404218,6,37,"Robery"
"6720",6720,2006-05-22,81.618501,25.403914,13,33,"Chain"
"6721",6721,2013-09-05,81.620642,25.403024,22,18,"Hit And Run"
"6722",6722,2007-03-24,81.619429,25.403472,19,57,"Rape"
"6723",6723,2009-09-25,81.618501,25.403914,15,57,"Hit And Run"
"6724",6724,2015-11-12,81.619429,25.403472,15,48,"Chain"
"6725",6725,2005-05-26,81.610799,25.405226,16,10,"Pick"
"6726",6726,2012-04-29,81.616923,25.404521,0,26,"Pick"
"6727",6727,2007-10-30,81.618501,25.403914,8,54,"Robery"
"6728",6728,2007-10-26,81.617599,25.404563,8,42,"Kidnap"
"6729",6729,2008-06-19,81.619429,25.403472,1,30,"Violence and Offence"
"6730",6730,2012-01-05,81.618501,25.403914,13,42,"Chain"
"6731",6731,2011-07-16,81.618501,25.403914,14,45,"Kidnap"
"6732",6732,2009-11-09,81.620313,25.402976,22,53,"Rape"
"6733",6733,2012-04-26,81.619429,25.403472,18,36,"Chain"
"6734",6734,2012-04-10,81.616652,25.403224,6,58,"Kidnap"
"6735",6735,2007-07-02,81.618501,25.403914,9,19,"Murder"
"6736",6736,2014-12-22,81.618501,25.403914,19,15,"Robery"
"6737",6737,2008-01-19,81.620642,25.403024,12,55,"Chain"
"6738",6738,2006-02-19,81.616652,25.403224,17,12,"Robery"
"6739",6739,2012-08-16,81.619921,25.403,13,29,"Rape"
"6740",6740,2011-11-20,81.618501,25.403914,15,18,"Robery"
"6741",6741,2012-09-13,81.618501,25.403914,15,43,"Hit And Run"
"6742",6742,2005-01-17,81.620041,25.404996,3,1,"Rape"
"6743",6743,2010-05-01,81.620642,25.403024,18,34,"Kidnap"
"6744",6744,2005-08-01,81.620041,25.404996,22,41,"Murder"
"6745",6745,2009-08-14,81.610226,25.402057,10,52,"Pick"
"6746",6746,2012-11-14,81.610226,25.402057,11,58,"Hit And Run"
"6747",6747,2006-11-12,81.609209,25.403765,3,54,"Hit And Run"
"6748",6748,2011-08-05,81.618501,25.403914,8,7,"Chain"
"6749",6749,2015-03-16,81.620642,25.403024,22,58,"Rape"
"6750",6750,2010-07-20,81.618501,25.403914,20,11,"Kidnap"
"6751",6751,2015-06-02,81.620041,25.404996,7,45,"Pick"
"6752",6752,2012-12-14,81.620041,25.404996,16,3,"Pick"
"6753",6753,2006-06-19,81.618501,25.403914,12,14,"Rape"
"6754",6754,2012-09-30,81.620041,25.404996,19,16,"Pick"
"6755",6755,2010-09-02,81.616652,25.403224,8,4,"Rape"
"6756",6756,2013-03-21,81.617599,25.404563,10,32,"Murder"
"6757",6757,2012-09-14,81.618501,25.403914,20,37,"Murder"
"6758",6758,2005-06-06,81.620642,25.403024,19,10,"Pick"
"6759",6759,2006-07-20,81.620313,25.402976,20,20,"Pick"
"6760",6760,2011-11-02,81.618501,25.403914,1,48,"Robery"
"6761",6761,2013-08-25,81.620313,25.402976,7,48,"Pick"
"6762",6762,2007-02-13,81.617231,25.402249,8,54,"Murder"
"6763",6763,2008-06-08,81.61178,25.401872,21,26,"Kidnap"
"6764",6764,2010-12-27,81.623139,25.404365,21,39,"Chain"
"6765",6765,2013-08-27,81.609209,25.403765,5,21,"Chain"
"6766",6766,2010-09-23,81.609209,25.403765,3,35,"Murder"
"6767",6767,2015-10-19,81.618501,25.403914,6,52,"Chain"
"6768",6768,2006-10-27,81.619429,25.403472,7,20,"Kidnap"
"6769",6769,2010-09-18,81.620642,25.403024,4,29,"Rape"
"6770",6770,2006-07-28,81.620642,25.403024,17,26,"Rape"
"6771",6771,2008-02-02,81.620041,25.404996,2,34,"Robery"
"6772",6772,2009-02-14,81.610799,25.405226,10,14,"Robery"
"6773",6773,2006-02-07,81.619921,25.403,2,18,"Robery"
"6774",6774,2015-01-09,81.615395,25.403601,10,8,"Robery"
"6775",6775,2008-12-03,81.620313,25.402976,20,12,"Pick"
"6776",6776,2009-10-26,81.617231,25.402249,5,23,"Pick"
"6777",6777,2007-05-07,81.609209,25.403765,11,26,"Murder"
"6778",6778,2009-01-11,81.620313,25.402976,11,29,"Murder"
"6779",6779,2014-10-11,81.619429,25.403472,20,34,"Violence and Offence"
"6780",6780,2010-08-04,81.620313,25.402976,3,53,"Rape"
"6781",6781,2012-07-31,81.618501,25.403914,0,26,"Chain"
"6782",6782,2007-03-12,81.620642,25.403024,16,51,"Pick"
"6783",6783,2014-01-16,81.620642,25.403024,17,40,"Robery"
"6784",6784,2012-10-14,81.623139,25.404365,9,40,"Violence and Offence"
"6785",6785,2010-03-13,81.609209,25.403765,8,38,"Rape"
"6786",6786,2012-06-12,81.617645,25.390783,20,38,"Hit And Run"
"6787",6787,2009-08-30,81.624956,25.389998,6,21,"Rape"
"6788",6788,2007-02-04,81.621852,25.390943,4,9,"Violence and Offence"
"6789",6789,2010-07-02,81.618379,25.390933,12,28,"Robery"
"6790",6790,2010-06-12,81.623079,25.391223,14,14,"Pick"
"6791",6791,2005-03-15,81.618379,25.390933,8,21,"Robery"
"6792",6792,2009-04-19,81.624992,25.389081,7,26,"Murder"
"6793",6793,2005-10-24,81.62422,25.38868,13,1,"Robery"
"6794",6794,2014-12-20,81.613184,25.414001,19,26,"Murder"
"6795",6795,2015-04-10,81.61018,25.411836,3,39,"Violence and Offence"
"6796",6796,2010-02-02,81.601726,25.416251,8,41,"Kidnap"
"6797",6797,2010-06-05,81.610543,25.413691,11,16,"Violence and Offence"
"6798",6798,2012-09-23,81.613311,25.415008,8,14,"Rape"
"6799",6799,2008-05-13,81.612118,25.41258,4,48,"Hit And Run"
"6800",6800,2007-06-28,81.610543,25.413691,22,44,"Murder"
"6801",6801,2015-08-15,81.601311,25.415376,0,56,"Pick"
"6802",6802,2011-07-21,81.601726,25.416251,6,52,"Rape"
"6803",6803,2013-06-21,81.613184,25.414001,3,7,"Hit And Run"
"6804",6804,2010-05-15,81.610543,25.413691,8,30,"Violence and Offence"
"6805",6805,2010-08-20,81.611851,25.414349,14,33,"Robery"
"6806",6806,2011-03-06,81.611851,25.414349,8,19,"Pick"
"6807",6807,2008-12-05,81.601726,25.416251,1,29,"Kidnap"
"6808",6808,2008-04-13,81.616173,25.414843,13,28,"Rape"
"6809",6809,2010-05-20,81.600906,25.414042,21,11,"Hit And Run"
"6810",6810,2015-11-03,81.612678,25.41245,14,21,"Rape"
"6811",6811,2007-08-09,81.610254,25.407999,3,50,"Murder"
"6812",6812,2006-10-14,81.606472,25.406951,21,50,"Murder"
"6813",6813,2009-06-05,81.605627,25.40707,3,15,"Robery"
"6814",6814,2013-10-19,81.607665,25.408705,22,3,"Robery"
"6815",6815,2009-10-21,81.610102,25.408033,18,6,"Rape"
"6816",6816,2014-03-23,81.60912,25.409517,3,56,"Chain"
"6817",6817,2005-02-04,81.605627,25.40707,4,52,"Violence and Offence"
"6818",6818,2011-11-09,81.6064,25.408101,9,4,"Pick"
"6819",6819,2010-10-05,81.60452,25.405533,3,37,"Rape"
"6820",6820,2012-04-05,81.607145,25.406463,3,44,"Murder"
"6821",6821,2009-05-02,81.6064,25.408101,22,2,"Chain"
"6822",6822,2011-03-14,81.60764,25.40395,8,40,"Chain"
"6823",6823,2014-06-17,81.606003,25.406417,6,4,"Murder"
"6824",6824,2010-01-20,81.609101,25.405796,6,9,"Chain"
"6825",6825,2008-09-25,81.60912,25.409517,0,11,"Robery"
"6826",6826,2013-04-12,81.609902,25.406935,7,10,"Violence and Offence"
"6827",6827,2014-11-30,81.60886,25.407753,9,58,"Rape"
"6828",6828,2012-05-25,81.60684,25.405372,7,39,"Rape"
"6829",6829,2012-04-19,81.607665,25.408705,19,27,"Kidnap"
"6830",6830,2013-06-29,81.610254,25.407999,0,9,"Robery"
"6831",6831,2007-11-10,81.606354,25.405584,0,43,"Violence and Offence"
"6832",6832,2010-04-02,81.605864,25.403998,12,14,"Chain"
"6833",6833,2015-07-29,81.60452,25.405533,21,5,"Pick"
"6834",6834,2005-05-31,81.608568,25.406106,2,16,"Chain"
"6835",6835,2008-05-19,81.610254,25.407999,16,57,"Kidnap"
"6836",6836,2006-11-26,81.610254,25.407999,4,34,"Pick"
"6837",6837,2008-04-14,81.610102,25.408033,5,10,"Violence and Offence"
"6838",6838,2015-05-25,81.60452,25.405533,7,45,"Pick"
"6839",6839,2012-02-07,81.610102,25.408033,0,27,"Robery"
"6840",6840,2008-04-27,81.611221,25.405867,8,52,"Kidnap"
"6841",6841,2008-11-29,81.604362,25.40261,7,41,"Pick"
"6842",6842,2007-07-08,81.608141,25.405042,2,36,"Violence and Offence"
"6843",6843,2010-05-13,81.60452,25.405533,5,49,"Chain"
"6844",6844,2015-09-28,81.610254,25.407999,21,9,"Kidnap"
"6845",6845,2012-09-03,81.610102,25.408033,16,3,"Kidnap"
"6846",6846,2015-10-20,81.60764,25.40395,21,2,"Robery"
"6847",6847,2014-01-16,81.610254,25.407999,15,51,"Robery"
"6848",6848,2007-01-23,81.60452,25.405533,12,37,"Chain"
"6849",6849,2005-03-10,81.610254,25.407999,5,4,"Pick"
"6850",6850,2009-03-01,81.611221,25.405867,12,37,"Violence and Offence"
"6851",6851,2005-10-24,81.604779,25.40665,1,7,"Violence and Offence"
"6852",6852,2005-04-23,81.610334,25.406489,17,55,"Kidnap"
"6853",6853,2006-03-26,81.604779,25.40665,19,48,"Hit And Run"
"6854",6854,2010-01-14,81.609902,25.406935,12,55,"Hit And Run"
"6855",6855,2012-03-29,81.605627,25.40707,9,37,"Murder"
"6856",6856,2006-07-04,81.611221,25.405867,1,14,"Pick"
"6857",6857,2007-10-03,81.609902,25.406935,4,35,"Hit And Run"
"6858",6858,2011-06-26,81.608214,25.410975,16,43,"Hit And Run"
"6859",6859,2005-06-23,81.603755,25.408016,6,56,"Murder"
"6860",6860,2008-04-10,81.600888,25.411588,12,39,"Hit And Run"
"6861",6861,2011-02-17,81.603755,25.408016,1,12,"Robery"
"6862",6862,2006-05-13,81.601694,25.411226,4,52,"Kidnap"
"6863",6863,2011-03-05,81.602947,25.410401,7,41,"Hit And Run"
"6864",6864,2009-08-13,81.603755,25.408016,11,42,"Murder"
"6865",6865,2012-03-05,81.600888,25.411588,5,2,"Chain"
"6866",6866,2007-01-19,81.606698,25.410153,20,3,"Violence and Offence"
"6867",6867,2011-09-23,81.605346,25.408812,9,16,"Kidnap"
"6868",6868,2010-02-07,81.605346,25.408812,18,32,"Murder"
"6869",6869,2012-09-22,81.605346,25.408812,8,20,"Kidnap"
"6870",6870,2007-02-10,81.602947,25.410401,12,58,"Chain"
"6871",6871,2010-01-04,81.608214,25.410975,16,31,"Pick"
"6872",6872,2005-10-19,81.603755,25.408016,9,37,"Pick"
"6873",6873,2005-05-23,81.60913,25.411693,5,58,"Pick"
"6874",6874,2015-03-18,81.609485,25.410644,5,23,"Murder"
"6875",6875,2005-01-05,81.610192,25.410021,21,28,"Robery"
"6876",6876,2010-05-30,81.609141,25.411189,2,9,"Murder"
"6877",6877,2015-11-10,81.608305,25.410913,5,17,"Hit And Run"
"6878",6878,2014-07-08,81.608305,25.410913,11,24,"Robery"
"6879",6879,2008-05-07,81.610192,25.410021,12,38,"Pick"
"6880",6880,2005-10-18,81.608305,25.410913,20,10,"Robery"
"6881",6881,2007-03-18,81.610192,25.410021,5,10,"Murder"
"6882",6882,2011-05-27,81.60913,25.411693,8,41,"Hit And Run"
"6883",6883,2006-01-02,81.612265,25.409507,1,17,"Hit And Run"
"6884",6884,2011-05-17,81.633458,25.674533,5,11,"Murder"
"6885",6885,2010-06-06,81.633164,25.67019,6,43,"Violence and Offence"
"6886",6886,2012-05-30,81.633391,25.674839,9,10,"Kidnap"
"6887",6887,2010-04-07,81.629549,25.671401,22,25,"Violence and Offence"
"6888",6888,2008-12-13,81.633164,25.67019,17,5,"Chain"
"6889",6889,2011-06-04,81.635458,25.671817,10,15,"Robery"
"6890",6890,2009-11-28,81.653503,25.677129,11,45,"Chain"
"6891",6891,2012-10-12,81.647445,25.678591,6,50,"Kidnap"
"6892",6892,2015-06-04,81.650535,25.671147,18,35,"Pick"
"6893",6893,2005-03-02,81.651587,25.670786,14,49,"Hit And Run"
"6894",6894,2006-03-07,81.650535,25.671147,13,40,"Kidnap"
"6895",6895,2013-08-21,81.652733,25.671676,18,0,"Kidnap"
"6896",6896,2013-07-23,81.650535,25.671147,5,46,"Chain"
"6897",6897,2014-06-25,81.645394,25.67089,20,14,"Chain"
"6898",6898,2010-08-16,81.652601,25.669455,1,33,"Rape"
"6899",6899,2010-08-31,81.648743,25.666674,10,54,"Violence and Offence"
"6900",6900,2014-03-31,81.647392,25.670232,2,20,"Violence and Offence"
"6901",6901,2008-07-06,81.643016,25.6723,19,24,"Pick"
"6902",6902,2008-11-17,81.628718,25.667403,5,15,"Violence and Offence"
"6903",6903,2009-07-31,81.62929,25.66623,2,47,"Chain"
"6904",6904,2006-01-08,81.626242,25.667131,19,18,"Pick"
"6905",6905,2008-06-01,81.641615,25.660658,19,10,"Chain"
"6906",6906,2007-02-09,81.641615,25.660658,15,4,"Kidnap"
"6907",6907,2015-01-23,81.641615,25.660658,21,38,"Rape"
"6908",6908,2015-11-06,81.643424,25.66762,15,20,"Hit And Run"
"6909",6909,2015-05-20,81.641615,25.660658,12,26,"Pick"
"6910",6910,2007-06-18,81.643424,25.66762,15,18,"Robery"
"6911",6911,2007-07-29,81.634818,25.662077,6,25,"Robery"
"6912",6912,2010-12-05,81.634818,25.662077,0,58,"Kidnap"
"6913",6913,2005-02-10,81.634818,25.662077,10,49,"Robery"
"6914",6914,2009-05-11,81.634818,25.662077,2,35,"Murder"
"6915",6915,2006-03-06,81.639363,25.665206,15,34,"Pick"
"6916",6916,2010-05-06,81.633684,25.66072,8,21,"Murder"
"6917",6917,2005-02-24,81.633454,25.667468,4,24,"Rape"
"6918",6918,2012-05-31,81.63608,25.668433,2,10,"Hit And Run"
"6919",6919,2008-01-03,81.634111,25.669829,21,50,"Murder"
"6920",6920,2008-11-24,81.634877,25.670078,18,43,"Violence and Offence"
"6921",6921,2010-09-25,81.633051,25.65729,6,47,"Robery"
"6922",6922,2013-02-24,81.633051,25.65729,20,34,"Murder"
"6923",6923,2008-03-02,81.63164,25.654151,11,18,"Murder"
"6924",6924,2010-01-09,81.63164,25.654151,6,9,"Murder"
"6925",6925,2010-06-13,81.63164,25.654151,15,16,"Robery"
"6926",6926,2006-10-27,81.634342,25.655755,0,10,"Chain"
"6927",6927,2006-12-07,81.636026,25.660199,9,36,"Pick"
"6928",6928,2007-09-30,81.612318,25.653525,22,44,"Hit And Run"
"6929",6929,2008-08-12,81.607553,25.656039,17,20,"Kidnap"
"6930",6930,2015-09-06,81.606793,25.652958,18,55,"Chain"
"6931",6931,2014-08-07,81.612318,25.653525,22,11,"Kidnap"
"6932",6932,2013-04-05,81.611558,25.658813,1,19,"Chain"
"6933",6933,2011-11-21,81.606974,25.656852,14,36,"Murder"
"6934",6934,2012-10-05,81.607553,25.656039,0,21,"Robery"
"6935",6935,2007-10-05,81.607553,25.656039,2,26,"Pick"
"6936",6936,2011-10-04,81.622802,25.662726,2,25,"Robery"
"6937",6937,2007-07-02,81.622802,25.662726,13,35,"Robery"
"6938",6938,2011-11-25,81.627354,25.668111,5,21,"Pick"
"6939",6939,2012-04-14,81.622998,25.667339,12,49,"Robery"
"6940",6940,2010-06-08,81.6191,25.656619,17,25,"Murder"
"6941",6941,2008-03-05,81.625007,25.660308,3,39,"Rape"
"6942",6942,2012-10-30,81.617032,25.659002,4,3,"Violence and Offence"
"6943",6943,2010-12-20,81.6191,25.656619,6,39,"Robery"
"6944",6944,2010-10-14,81.6191,25.656619,8,52,"Pick"
"6945",6945,2014-07-18,81.611486,25.656107,19,8,"Kidnap"
"6946",6946,2009-05-18,81.614804,25.653303,11,6,"Hit And Run"
"6947",6947,2012-04-06,81.615058,25.658006,10,54,"Murder"
"6948",6948,2006-11-04,81.614804,25.653303,22,48,"Murder"
"6949",6949,2011-03-28,81.62325,25.65579,14,43,"Violence and Offence"
"6950",6950,2010-03-25,81.611486,25.656107,0,20,"Hit And Run"
"6951",6951,2008-01-18,81.62325,25.65579,12,40,"Robery"
"6952",6952,2006-07-27,81.615058,25.658006,15,31,"Chain"
"6953",6953,2009-04-04,81.627547,25.660392,19,46,"Hit And Run"
"6954",6954,2010-04-27,81.63042,25.658545,17,7,"Rape"
"6955",6955,2011-04-04,81.603875,25.656709,13,34,"Violence and Offence"
"6956",6956,2014-12-12,81.607224,25.650733,16,6,"Hit And Run"
"6957",6957,2008-05-13,81.607326,25.654743,17,52,"Pick"
"6958",6958,2013-05-22,81.600686,25.654642,12,44,"Robery"
"6959",6959,2011-11-22,81.602647,25.654883,22,36,"Pick"
"6960",6960,2006-04-21,81.6026,25.652402,2,50,"Kidnap"
"6961",6961,2013-05-03,81.6026,25.652402,15,30,"Murder"
"6962",6962,2012-06-01,81.601952,25.652954,16,43,"Robery"
"6963",6963,2011-10-08,81.603875,25.656709,1,12,"Rape"
"6964",6964,2009-02-15,81.603271,25.654098,20,14,"Chain"
"6965",6965,2008-11-29,81.603875,25.656709,2,21,"Robery"
"6966",6966,2015-10-12,81.589342,25.65194,21,45,"Rape"
"6967",6967,2007-10-04,81.594798,25.654719,1,10,"Robery"
"6968",6968,2012-01-02,81.60112,25.657423,1,37,"Hit And Run"
"6969",6969,2013-01-30,81.60112,25.657423,7,11,"Rape"
"6970",6970,2013-10-22,81.589342,25.65194,16,15,"Rape"
"6971",6971,2015-02-17,81.589342,25.65194,7,39,"Robery"
"6972",6972,2009-05-18,81.60112,25.657423,14,35,"Murder"
"6973",6973,2008-02-22,81.601434,25.656311,5,57,"Hit And Run"
"6974",6974,2006-01-12,81.60112,25.657423,10,6,"Hit And Run"
"6975",6975,2006-03-11,81.6007,25.656611,14,8,"Robery"
"6976",6976,2006-08-07,81.589342,25.65194,15,57,"Robery"
"6977",6977,2013-07-06,81.589342,25.65194,17,20,"Hit And Run"
"6978",6978,2008-08-24,81.5993,25.657579,6,14,"Pick"
"6979",6979,2014-08-03,81.600382,25.652788,22,25,"Murder"
"6980",6980,2005-07-25,81.588438,25.644221,4,2,"Chain"
"6981",6981,2015-11-04,81.595416,25.645915,22,40,"Kidnap"
"6982",6982,2012-07-29,81.591039,25.644881,16,51,"Violence and Offence"
"6983",6983,2011-10-24,81.597321,25.647262,9,11,"Rape"
"6984",6984,2010-11-23,81.597321,25.647262,6,45,"Murder"
"6985",6985,2007-05-19,81.591631,25.647951,11,56,"Robery"
"6986",6986,2007-11-06,81.595208,25.647037,3,51,"Hit And Run"
"6987",6987,2015-10-02,81.591039,25.644881,15,10,"Rape"
"6988",6988,2005-02-05,81.595715,25.644812,16,21,"Pick"
"6989",6989,2014-04-22,81.595416,25.645915,20,19,"Murder"
"6990",6990,2005-09-19,81.591631,25.647951,1,31,"Robery"
"6991",6991,2006-10-28,81.595416,25.645915,0,52,"Chain"
"6992",6992,2010-09-30,81.597321,25.647262,5,12,"Chain"
"6993",6993,2006-06-17,81.599133,25.646126,9,12,"Violence and Offence"
"6994",6994,2006-05-10,81.589393,25.646638,14,2,"Hit And Run"
"6995",6995,2012-01-24,81.595208,25.647037,20,38,"Robery"
"6996",6996,2007-10-19,81.594189,25.649177,16,18,"Violence and Offence"
"6997",6997,2005-09-16,81.598203,25.647044,3,2,"Hit And Run"
"6998",6998,2008-06-17,81.597321,25.647262,10,23,"Pick"
"6999",6999,2013-11-30,81.598235,25.647611,7,14,"Murder"
"7000",7000,2011-12-14,81.588438,25.644221,19,2,"Murder"
"7001",7001,2013-08-13,81.597321,25.647262,14,7,"Hit And Run"
"7002",7002,2010-01-30,81.594158,25.647307,21,4,"Rape"
"7003",7003,2006-03-15,81.594091,25.645652,14,2,"Kidnap"
"7004",7004,2015-09-20,81.593146,25.646597,1,13,"Violence and Offence"
"7005",7005,2009-03-15,81.589826,25.646893,18,23,"Robery"
"7006",7006,2014-07-11,81.589826,25.646893,21,35,"Kidnap"
"7007",7007,2011-01-12,81.595715,25.644812,11,50,"Violence and Offence"
"7008",7008,2006-10-21,81.594091,25.645652,12,24,"Rape"
"7009",7009,2010-12-13,81.589316,25.645423,1,5,"Kidnap"
"7010",7010,2015-12-07,81.593146,25.646597,5,53,"Kidnap"
"7011",7011,2010-11-21,81.593146,25.646597,22,12,"Kidnap"
"7012",7012,2015-01-26,81.589826,25.646893,9,56,"Rape"
"7013",7013,2008-09-30,81.588438,25.644221,21,57,"Murder"
"7014",7014,2006-11-16,81.597321,25.647262,4,45,"Rape"
"7015",7015,2013-07-06,81.588438,25.644221,16,36,"Violence and Offence"
"7016",7016,2012-06-08,81.597321,25.647262,13,26,"Rape"
"7017",7017,2007-05-19,81.597468,25.648072,9,34,"Rape"
"7018",7018,2011-03-15,81.591867,25.650757,10,28,"Kidnap"
"7019",7019,2015-12-14,81.595208,25.647037,13,12,"Rape"
"7020",7020,2007-06-19,81.588438,25.644221,6,55,"Violence and Offence"
"7021",7021,2010-03-09,81.597321,25.647262,19,7,"Kidnap"
"7022",7022,2014-06-22,81.594158,25.647307,21,43,"Murder"
"7023",7023,2014-08-21,81.593146,25.646597,21,56,"Pick"
"7024",7024,2005-02-28,81.589393,25.646638,10,55,"Rape"
"7025",7025,2013-08-30,81.594189,25.649177,14,27,"Chain"
"7026",7026,2013-05-29,81.591631,25.647951,18,11,"Rape"
"7027",7027,2014-04-01,81.590869,25.64692,22,5,"Murder"
"7028",7028,2010-09-30,81.597321,25.647262,1,31,"Robery"
"7029",7029,2011-08-13,81.589393,25.646638,18,7,"Chain"
"7030",7030,2014-07-07,81.593146,25.646597,21,43,"Kidnap"
"7031",7031,2008-02-10,81.593146,25.646597,0,51,"Violence and Offence"
"7032",7032,2012-06-28,81.595208,25.647037,14,6,"Murder"
"7033",7033,2013-05-21,81.592091,25.646427,4,22,"Violence and Offence"
"7034",7034,2011-12-20,81.595973,25.645408,9,3,"Murder"
"7035",7035,2010-11-06,81.591039,25.644881,17,24,"Chain"
"7036",7036,2012-09-22,81.591631,25.647951,16,55,"Kidnap"
"7037",7037,2014-02-09,81.599823,25.64828,16,53,"Chain"
"7038",7038,2011-04-24,81.589826,25.646893,2,28,"Hit And Run"
"7039",7039,2013-09-01,81.596718,25.649054,6,44,"Kidnap"
"7040",7040,2011-03-10,81.591631,25.647951,4,42,"Kidnap"
"7041",7041,2007-07-01,81.588438,25.644221,5,53,"Violence and Offence"
"7042",7042,2011-11-28,81.591631,25.647951,14,11,"Robery"
"7043",7043,2009-09-15,81.594391,25.647039,1,11,"Robery"
"7044",7044,2006-09-02,81.589393,25.646638,13,42,"Robery"
"7045",7045,2008-09-18,81.586643,25.645266,18,26,"Kidnap"
"7046",7046,2008-06-05,81.589316,25.645423,11,42,"Violence and Offence"
"7047",7047,2010-08-23,81.597435,25.645006,14,15,"Hit And Run"
"7048",7048,2006-07-23,81.588438,25.644221,19,0,"Chain"
"7049",7049,2009-03-23,81.591631,25.647951,18,22,"Hit And Run"
"7050",7050,2005-05-13,81.591631,25.647951,18,22,"Violence and Offence"
"7051",7051,2014-10-20,81.591384,25.647517,19,15,"Rape"
"7052",7052,2006-05-23,81.591384,25.647517,15,56,"Violence and Offence"
"7053",7053,2006-03-22,81.600561,25.648421,16,13,"Kidnap"
"7054",7054,2011-01-11,81.586643,25.645266,7,10,"Hit And Run"
"7055",7055,2011-10-13,81.586643,25.645266,5,49,"Robery"
"7056",7056,2008-06-15,81.593146,25.646597,16,51,"Rape"
"7057",7057,2005-06-22,81.589393,25.646638,17,26,"Kidnap"
"7058",7058,2015-03-25,81.598235,25.647611,9,20,"Chain"
"7059",7059,2007-12-06,81.589316,25.645423,2,6,"Robery"
"7060",7060,2011-10-21,81.595973,25.645408,7,39,"Violence and Offence"
"7061",7061,2006-03-11,81.597468,25.648072,4,26,"Rape"
"7062",7062,2005-11-27,81.598809,25.649593,17,1,"Murder"
"7063",7063,2013-05-27,81.589393,25.646638,0,28,"Rape"
"7064",7064,2011-11-08,81.598235,25.647611,3,51,"Chain"
"7065",7065,2012-12-06,81.591631,25.647951,21,53,"Chain"
"7066",7066,2011-07-23,81.591796,25.647395,17,22,"Violence and Offence"
"7067",7067,2013-11-22,81.588438,25.644221,17,16,"Chain"
"7068",7068,2013-07-26,81.588438,25.644221,10,46,"Violence and Offence"
"7069",7069,2012-08-14,81.594189,25.649177,8,56,"Pick"
"7070",7070,2007-07-06,81.595208,25.647037,15,29,"Pick"
"7071",7071,2015-04-09,81.586643,25.645266,5,7,"Murder"
"7072",7072,2011-03-30,81.597321,25.647262,5,46,"Kidnap"
"7073",7073,2005-05-27,81.595416,25.645915,3,31,"Kidnap"
"7074",7074,2008-12-13,81.597321,25.647262,11,1,"Kidnap"
"7075",7075,2006-11-08,81.586643,25.645266,17,54,"Violence and Offence"
"7076",7076,2013-12-03,81.586643,25.645266,1,21,"Murder"
"7077",7077,2013-06-13,81.594091,25.645652,20,57,"Robery"
"7078",7078,2013-08-02,81.586643,25.645266,13,21,"Murder"
"7079",7079,2007-07-20,81.596273,25.646767,17,36,"Kidnap"
"7080",7080,2012-08-08,81.586643,25.645266,11,33,"Kidnap"
"7081",7081,2011-10-16,81.596718,25.649054,1,32,"Kidnap"
"7082",7082,2009-02-09,81.588438,25.644221,18,2,"Hit And Run"
"7083",7083,2012-08-17,81.586643,25.645266,9,32,"Murder"
"7084",7084,2007-07-09,81.589393,25.646638,14,40,"Kidnap"
"7085",7085,2014-08-31,81.586643,25.645266,11,39,"Hit And Run"
"7086",7086,2008-03-08,81.589393,25.646638,16,19,"Robery"
"7087",7087,2009-12-23,81.591631,25.647951,0,48,"Hit And Run"
"7088",7088,2014-08-19,81.589393,25.646638,6,12,"Pick"
"7089",7089,2011-06-13,81.589316,25.645423,10,57,"Robery"
"7090",7090,2007-06-19,81.597468,25.648072,13,58,"Hit And Run"
"7091",7091,2006-04-20,81.591796,25.647395,20,19,"Violence and Offence"
"7092",7092,2013-06-28,81.591384,25.647517,0,52,"Rape"
"7093",7093,2014-04-19,81.591796,25.647395,9,49,"Pick"
"7094",7094,2008-07-25,81.595208,25.647037,10,30,"Hit And Run"
"7095",7095,2010-04-03,81.591631,25.647951,21,48,"Pick"
"7096",7096,2013-06-21,81.590869,25.64692,5,31,"Murder"
